intervalo,estimativa,resposavel,subtarefas,atrasado
11,0,0,0,0
11,0,0,0,1
11,2,0,0,1
11,8,0,4,1
11,3,159,0,1
25,2,159,0,1
11,3,134,0,0
53,8,159,0,1
25,16,159,0,1
4,0,118,0,0
11,5,134,0,0
11,2,134,0,0
11,5,134,0,0
11,5,134,0,0
0,0,138,0,1
0,0,138,0,1
10,0,134,0,0
3,0,128,0,0
10,8,116,0,1
10,5,116,0,1
3,0,118,0,1
0,0,138,0,0
7,0,138,0,1
14,0,140,0,0
5,0,138,0,0
9,0,138,0,0
28,0,140,0,0
21,0,138,0,1
30,0,140,0,0
8,0,140,0,0
6,0,138,0,1
8,0,140,0,0
2,0,118,0,1
0,0,138,0,1
8,0,134,0,0
22,2,162,2,1
1,0,0,0,0
5,0,140,0,0
6,0,140,0,0
0,0,138,0,1
0,0,138,0,1
0,0,140,0,0
0,0,138,0,0
0,0,138,0,0
4,0,140,0,1
0,0,0,0,0
11,5,144,0,1
11,3,144,0,0
11,2,0,0,1
11,5,144,7,1
18,0,140,0,0
1,0,140,0,0
21,0,140,0,1
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
11,3,128,0,1
11,8,128,2,1
11,16,128,0,1
11,5,118,2,1
4,0,134,0,0
11,8,118,5,1
11,5,118,0,1
0,0,138,0,1
3,0,141,0,1
8,0,0,0,1
3,32,107,0,0
2,0,134,0,1
2,0,134,0,1
0,0,138,0,1
0,0,138,0,1
8,0,144,19,1
8,0,144,16,1
0,0,138,0,0
0,0,138,0,0
10,0,140,0,0
56,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,140,0,0
11,2,159,0,1
11,2,159,0,1
11,3,159,4,1
11,3,159,0,1
11,0,0,0,0
11,0,0,0,1
11,8,116,0,0
4,0,118,0,0
11,16,134,0,1
11,16,116,0,1
11,16,134,0,1
0,0,138,0,1
9,0,116,0,0
1,0,128,0,0
1,0,128,0,0
1,0,128,0,0
1,0,128,0,0
1,0,128,0,0
8,0,162,2,1
0,0,140,0,0
0,0,140,0,0
2,0,4,0,1
0,0,138,0,0
0,0,138,0,0
11,0,0,0,0
11,3,144,4,1
11,5,144,1,1
11,2,144,3,1
4,0,134,0,1
11,16,144,10,1
11,5,0,0,0
11,3,144,0,0
0,8,0,0,1
0,0,0,0,1
0,0,0,0,0
11,8,128,0,1
11,3,118,0,1
11,2,118,0,1
11,5,118,0,1
11,5,118,0,1
11,5,118,0,1
0,0,138,0,0
0,0,138,0,0
3,0,162,0,1
3,0,159,0,1
0,0,0,0,0
0,0,138,0,1
0,0,138,0,1
9,0,118,6,1
10,0,138,0,1
45,0,138,0,1
41,0,140,0,1
41,0,131,0,1
2,0,138,0,1
2,0,134,0,1
0,0,138,0,0
0,0,138,0,0
8,0,128,0,0
1,0,162,0,1
11,0,140,0,0
1,0,134,0,0
0,0,138,0,0
11,0,0,0,0
11,16,0,0,1
11,0,0,0,1
11,8,0,0,0
11,0,159,0,1
11,2,162,1,1
11,2,162,5,1
11,2,159,0,1
-3,0,116,0,1
4,0,21,0,0
0,0,0,0,1
11,0,0,0,1
11,5,116,0,1
11,8,134,0,1
11,5,134,0,1
11,8,134,0,1
11,3,116,0,1
4,0,118,0,0
0,0,138,0,0
0,0,138,0,0
3,0,144,0,0
-1,0,140,0,1
0,0,138,0,1
0,0,138,0,1
9,0,134,0,1
2,0,128,0,0
1,0,118,0,1
32,0,140,0,0
11,0,140,0,0
13,0,140,0,0
20,0,138,0,1
27,0,140,0,0
6,0,138,0,1
8,0,140,0,0
6,0,0,0,1
8,0,138,0,1
42,0,140,0,0
29,0,140,0,0
36,0,140,0,0
6,0,140,0,0
8,0,162,0,0
8,0,159,0,0
8,0,162,0,0
8,0,162,8,1
8,0,159,0,0
8,0,159,0,0
8,0,159,0,0
0,0,138,0,0
0,0,140,0,0
1,0,138,0,1
0,0,0,0,0
4,0,162,0,1
4,0,162,1,0
4,0,162,0,1
11,2,144,0,0
11,2,144,0,0
11,8,144,4,0
11,2,116,0,1
0,0,17,0,1
11,2,118,1,1
11,3,118,2,1
11,3,128,0,1
11,3,128,0,0
11,2,0,0,1
9,0,118,0,1
9,0,128,0,1
2,0,159,0,1
9,5,118,0,0
9,3,128,0,0
9,3,118,0,1
9,8,118,0,1
0,0,138,0,1
0,0,138,0,1
1,0,162,0,1
8,0,128,0,0
0,0,138,0,0
0,0,138,0,0
0,0,144,0,1
0,0,162,0,1
0,0,162,0,1
7,0,138,0,1
11,0,140,0,0
0,0,140,0,1
4,0,144,0,0
4,0,144,0,0
11,2,162,0,1
11,2,159,0,1
11,2,162,0,1
11,3,162,1,1
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
11,5,134,0,1
0,0,138,0,0
10,0,134,0,0
0,0,138,0,1
0,0,138,0,1
6,0,138,0,1
0,0,0,0,1
0,0,0,0,1
2,0,144,2,0
9,0,134,0,0
2,0,144,0,0
0,0,138,0,0
11,0,140,0,0
0,0,140,0,0
8,0,116,0,0
8,0,116,0,0
0,0,138,0,1
0,0,138,0,1
4,0,140,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
3,0,0,0,1
17,0,140,0,1
3,0,116,0,0
3,0,116,0,0
3,0,116,0,0
3,0,116,0,1
3,0,116,0,0
3,0,116,0,0
3,0,0,0,1
0,0,138,0,1
0,0,138,0,1
2,0,116,0,0
2,0,116,0,1
2,0,116,0,0
2,0,116,0,0
2,0,116,0,0
2,0,162,1,1
28,16,137,0,1
0,0,0,0,1
0,0,0,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,116,0,0
0,0,138,0,1
11,0,162,0,1
11,0,162,0,1
11,0,162,1,1
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,0,0,0,1
11,0,0,0,1
11,2,162,1,1
11,2,159,0,1
0,0,140,0,0
11,8,134,0,0
11,5,134,0,1
0,0,138,0,1
10,0,0,0,0
10,0,116,0,0
10,0,0,0,0
10,0,162,0,1
59,0,0,0,0
0,0,0,0,1
10,0,159,0,1
0,0,138,0,1
0,0,138,0,1
9,0,116,0,0
0,0,0,0,1
9,0,116,0,0
9,0,116,0,0
9,0,159,0,1
9,0,159,0,1
9,0,134,0,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
12,16,160,0,0
12,5,110,0,1
12,8,160,0,0
12,8,160,0,0
12,3,160,0,0
8,0,116,0,0
8,0,134,0,1
1,0,0,0,1
7,0,0,10,1
7,0,0,0,1
0,0,140,0,0
7,0,162,0,1
4,0,140,0,0
6,0,162,0,1
11,16,0,0,1
11,16,0,0,1
11,0,0,0,1
11,16,0,0,1
11,0,0,0,1
11,8,144,3,0
11,5,15,3,1
4,0,162,0,1
4,0,159,0,1
11,16,169,3,1
25,5,128,0,0
25,2,0,0,0
4,0,116,0,0
2,0,139,0,0
4,0,116,0,0
3,0,116,0,0
0,0,138,0,1
0,0,138,0,1
0,0,140,0,0
1,0,138,0,1
56,0,140,0,0
26,0,140,0,0
12,0,140,0,0
16,0,140,0,0
37,0,138,0,0
7,0,138,0,1
28,0,140,0,0
23,0,140,0,0
0,0,140,0,0
2,0,0,0,0
2,0,134,0,0
2,0,162,0,1
2,0,116,0,0
2,0,116,0,0
1,0,159,0,1
15,16,159,0,1
19,0,140,0,0
12,0,140,0,0
28,0,140,0,0
26,0,140,0,0
8,0,128,0,1
0,0,138,0,1
7,0,169,5,1
7,0,169,0,1
7,0,169,0,1
0,0,162,0,1
0,0,0,0,1
14,2,159,0,1
0,0,159,0,1
0,0,138,0,1
0,0,138,0,1
11,0,0,0,1
11,2,0,0,1
11,0,0,0,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
11,16,0,0,1
11,16,0,0,1
0,0,138,0,0
0,0,138,0,1
0,0,138,0,1
0,0,140,0,1
0,0,0,0,1
1,0,118,0,1
8,16,0,0,1
6,0,138,0,1
7,0,0,0,0
7,0,134,0,0
0,8,159,0,1
0,2,169,0,1
7,0,134,0,1
7,0,134,0,1
0,0,138,0,1
0,0,0,0,0
0,16,0,0,1
0,0,0,0,1
11,2,169,0,0
11,8,169,2,0
11,5,159,0,0
11,2,169,0,0
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,8,0,0,1
0,0,0,0,1
11,3,128,0,0
11,2,0,0,0
11,2,128,0,0
11,5,118,0,1
11,8,118,0,1
11,5,118,11,1
0,0,0,0,0
0,0,138,0,1
0,0,138,0,1
10,0,15,0,0
10,0,128,0,0
3,0,134,0,0
10,0,0,0,0
3,0,134,0,1
10,0,128,0,0
10,3,128,0,0
10,3,128,0,0
0,0,138,0,1
0,0,138,0,1
9,3,128,0,0
9,3,128,0,0
9,2,128,0,0
9,3,128,0,0
9,3,128,0,0
2,0,116,0,1
0,0,138,0,1
0,0,138,0,1
0,0,140,0,0
7,0,169,0,1
7,0,169,0,0
0,0,138,0,1
-3,0,134,0,1
-3,0,134,0,1
11,0,134,0,1
-3,0,134,0,1
0,16,0,0,1
0,0,0,0,1
0,0,0,0,1
4,0,0,0,0
11,2,134,0,1
11,2,0,0,1
11,8,159,0,1
11,3,159,0,1
0,0,140,0,0
3,0,127,0,0
0,0,138,0,1
2,0,128,0,0
1,0,127,0,1
1,3,127,0,1
1,0,15,0,1
1,0,128,0,1
15,0,0,0,0
1,0,128,0,0
0,0,140,0,0
0,0,138,0,1
0,0,128,0,1
0,0,128,0,1
9,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,0,0,1
11,2,15,0,0
11,2,15,0,0
11,8,169,0,0
11,16,15,0,1
35,0,134,0,0
11,3,128,0,0
11,8,15,0,0
11,5,118,0,1
11,5,118,5,1
11,5,128,0,0
11,5,128,0,0
0,0,138,0,1
0,0,138,0,1
3,0,159,0,1
3,0,159,0,1
3,0,159,0,1
3,0,159,0,1
0,0,138,0,1
0,0,138,0,1
0,0,140,0,0
1,0,140,0,0
1,0,140,0,0
0,0,138,0,0
0,0,138,0,0
8,0,128,0,0
0,0,0,0,1
0,0,0,0,1
22,16,127,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
21,0,140,0,0
25,0,140,0,0
7,0,140,0,0
1,0,140,0,0
10,0,138,0,1
15,0,140,0,0
0,0,0,0,0
21,0,140,0,0
15,0,140,0,0
4,0,140,0,0
0,16,0,0,1
11,0,140,0,0
11,8,0,0,1
11,3,159,0,1
11,5,159,0,1
11,16,0,0,0
11,5,159,0,1
11,2,159,0,1
11,3,159,0,1
11,2,159,0,1
0,0,138,0,1
10,0,134,0,0
0,0,140,0,0
2,0,140,0,0
21,0,140,0,0
23,0,140,0,0
3,0,169,0,0
10,0,134,0,0
3,0,15,0,1
10,0,134,0,1
3,0,108,6,0
2,0,169,0,0
0,0,0,0,1
16,0,0,0,0
16,16,0,0,1
9,0,159,0,1
0,0,138,0,0
0,0,138,0,0
1,0,169,0,1
7,0,134,0,1
0,0,128,0,1
0,0,128,0,1
7,0,134,0,1
4,0,140,0,0
0,16,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
11,3,169,0,1
0,0,0,0,1
0,16,0,0,1
11,8,108,4,1
11,3,141,0,0
11,3,118,0,1
11,8,127,0,1
11,2,128,0,1
11,8,128,0,1
11,0,108,3,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,0
2,0,0,0,1
0,0,138,0,0
0,0,138,0,0
1,0,134,0,1
8,5,169,0,1
8,8,169,0,1
8,0,118,6,1
3,0,140,0,0
0,0,134,0,1
7,2,108,0,1
0,0,0,0,0
0,0,0,0,1
0,0,0,0,1
11,3,0,0,1
11,5,116,0,0
11,3,159,0,0
11,3,116,0,0
4,0,118,4,1
0,0,138,0,1
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,0,0,0,1
10,0,159,0,0
10,0,159,0,0
10,0,116,0,0
10,0,159,0,0
3,0,15,0,0
2,0,127,2,1
2,0,128,2,1
2,8,128,0,1
0,0,138,0,0
15,3,15,0,0
1,0,15,2,1
1,0,15,0,1
0,16,0,0,1
0,0,0,0,1
0,0,138,0,1
7,0,116,0,0
7,0,159,0,0
7,0,159,0,0
7,0,159,0,0
7,0,138,0,1
21,0,140,0,1
21,0,140,0,1
7,0,122,0,1
0,0,138,0,1
0,0,138,0,1
0,0,0,0,1
11,3,169,0,1
11,8,169,0,1
11,5,169,0,1
11,3,169,0,1
11,5,169,1,1
11,3,169,0,1
11,3,169,0,1
11,5,128,0,0
11,16,15,0,1
11,5,15,0,0
11,3,128,0,0
11,3,128,0,0
11,5,118,0,1
11,5,118,2,1
0,0,138,0,0
0,0,138,0,0
0,0,0,0,0
3,0,159,0,0
3,0,159,0,0
10,0,169,0,1
0,0,138,0,1
0,0,138,0,1
6,0,140,0,0
2,0,116,0,0
2,0,159,0,0
0,0,138,0,1
0,0,138,0,1
7,0,127,0,0
7,0,127,0,0
7,0,128,0,0
7,0,128,0,1
7,0,128,0,0
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,0,0,0,1
21,0,140,0,0
25,0,140,0,0
7,0,140,0,0
4,0,138,0,1
8,0,138,0,1
17,0,140,0,0
22,0,138,0,1
4,0,128,0,1
4,0,0,0,0
16,0,139,0,0
16,0,139,0,0
16,0,139,0,0
11,0,0,0,1
10,0,134,0,1
11,0,134,0,1
1,0,138,0,1
15,0,139,0,0
3,0,15,0,1
2,0,140,0,0
3,0,128,0,0
2,0,127,0,0
9,0,134,0,1
2,0,127,0,1
2,0,169,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
12,0,175,0,0
12,0,175,0,0
0,0,138,0,1
0,0,138,0,1
0,0,144,0,1
0,0,0,0,0
0,16,0,0,1
0,0,0,0,1
11,3,169,0,0
11,5,169,1,0
11,3,169,0,0
11,5,169,0,0
0,0,0,0,1
0,16,0,0,1
0,0,0,0,1
11,16,0,0,1
11,3,128,0,1
11,5,159,0,1
11,3,159,0,1
11,8,118,0,1
11,8,127,0,0
11,8,118,5,1
11,5,127,0,0
4,0,138,0,0
0,0,138,0,1
10,0,15,0,0
10,3,118,2,0
10,8,118,2,0
10,8,128,0,0
0,0,138,0,0
9,0,140,0,1
9,3,118,3,0
0,0,138,0,0
8,0,127,0,0
0,0,118,0,1
0,0,138,0,1
24,0,140,0,0
7,0,116,0,1
7,0,0,0,0
7,0,0,0,0
7,0,0,0,0
4,0,0,0,0
4,0,118,0,0
0,0,118,2,1
0,0,0,0,1
0,16,0,0,1
0,0,0,0,1
4,0,128,0,0
4,0,15,0,0
4,0,131,0,0
4,0,15,0,1
0,0,138,0,1
0,0,138,0,1
3,0,0,0,1
3,0,169,0,0
3,0,0,0,0
0,0,138,0,0
0,0,138,0,0
0,0,118,2,1
0,0,140,0,0
14,0,139,0,1
14,0,139,0,1
14,0,139,0,1
0,0,138,0,1
0,0,138,0,1
1,0,127,0,0
1,0,118,0,1
1,0,118,0,1
0,0,138,0,1
12,8,0,0,1
0,0,128,0,1
28,8,118,0,1
11,3,0,0,1
11,5,169,0,1
11,16,169,0,1
11,8,0,0,1
11,0,0,0,0
2,0,131,0,1
2,0,131,0,1
2,0,122,0,0
2,0,122,0,0
11,3,128,0,0
11,8,128,0,1
11,8,108,4,0
11,3,128,0,0
11,3,15,0,1
11,0,128,0,0
24,5,116,0,1
24,5,128,0,1
10,16,116,0,1
0,0,138,0,0
0,0,138,0,0
7,0,138,0,1
9,0,108,0,0
9,0,159,0,1
9,0,118,0,0
0,0,138,0,1
0,0,138,0,1
29,0,140,0,0
13,0,140,0,0
11,0,140,0,0
25,0,140,0,0
34,0,138,0,1
19,0,140,0,0
0,0,138,0,1
26,0,138,0,1
35,0,140,0,1
28,0,138,0,1
33,0,140,0,0
4,0,122,0,0
8,5,118,0,1
8,0,128,0,1
0,0,122,0,0
8,0,169,0,1
0,0,138,0,1
0,0,138,0,1
7,0,140,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
3,0,140,0,1
14,0,0,0,0
16,5,118,0,1
0,0,138,0,1
0,0,138,0,1
0,0,140,0,0
15,0,169,0,1
1,0,108,0,0
15,5,127,0,0
15,0,0,0,0
3,0,122,0,1
0,0,138,0,1
0,0,138,0,1
11,3,169,0,1
11,8,169,0,1
11,16,169,0,1
11,8,169,0,1
11,5,169,0,1
11,16,0,0,1
11,0,0,0,1
11,8,127,0,0
11,16,128,0,1
11,8,108,2,1
11,8,127,0,1
11,3,159,0,1
11,16,159,0,1
11,8,116,0,1
11,16,116,0,1
11,0,128,0,1
10,0,108,0,0
10,0,128,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
11,0,138,0,1
7,0,128,0,0
0,0,138,0,1
0,0,138,0,1
4,0,169,0,1
4,0,128,0,1
4,0,118,0,1
1,0,122,0,0
0,0,138,0,1
0,0,138,0,1
14,3,0,0,1
14,3,0,0,1
14,5,0,0,1
2,0,108,0,1
16,5,128,0,0
14,5,175,0,1
14,5,175,0,1
14,3,175,0,1
0,0,138,0,1
7,0,149,0,1
1,0,118,0,1
0,0,108,0,1
0,0,122,0,0
0,0,108,1,1
0,0,122,0,0
0,0,138,0,1
0,0,138,0,1
11,5,169,0,1
11,5,169,0,1
11,16,169,3,1
11,0,169,0,1
-3,5,128,0,1
11,5,108,0,1
11,16,128,0,1
11,8,159,0,1
11,5,116,0,1
11,8,128,0,1
11,8,128,0,1
11,5,128,0,1
11,8,128,0,1
11,0,108,0,0
0,0,138,0,1
8,0,0,0,1
0,0,140,0,0
10,0,108,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
8,0,128,0,0
8,0,128,0,0
7,0,138,0,1
0,0,122,0,0
0,0,138,0,0
1,0,122,0,1
4,0,116,0,1
0,0,138,0,1
0,0,138,0,1
3,0,169,0,1
3,0,108,0,0
0,0,122,0,0
14,16,141,0,0
0,0,122,0,0
2,0,108,0,1
7,0,140,0,0
2,0,138,0,1
19,0,140,0,0
23,0,140,0,0
26,0,138,0,1
28,0,138,0,1
15,0,140,0,0
13,0,140,0,0
6,0,138,0,1
16,0,108,0,1
8,0,140,0,0
1,0,128,0,1
1,0,140,0,0
53,0,140,0,1
0,0,138,0,1
0,0,138,0,1
1,0,138,0,1
0,3,169,0,1
0,0,138,0,1
0,0,138,0,1
11,3,15,0,0
11,2,15,0,0
11,5,169,0,1
11,8,169,0,0
11,3,169,0,1
11,8,169,0,1
11,0,0,0,1
11,5,127,0,0
11,3,128,0,0
11,3,159,0,1
8,5,159,0,0
11,3,128,0,1
11,5,128,0,0
0,0,138,0,1
8,0,140,0,0
15,0,140,0,0
34,0,140,0,0
1,0,122,0,0
10,0,127,0,0
10,0,118,0,1
10,0,108,0,0
9,0,128,0,1
0,0,122,0,0
0,0,138,0,1
0,0,138,0,1
8,0,108,3,0
4,0,116,0,1
8,0,108,0,0
0,0,138,0,1
0,0,138,0,1
14,0,140,0,0
7,0,128,0,0
7,0,108,0,1
0,0,138,0,1
7,0,140,0,0
21,0,140,0,0
4,0,118,13,1
3,0,108,0,0
3,0,128,0,0
12,0,140,0,0
0,0,140,0,0
0,0,138,0,1
0,0,138,0,1
11,3,169,0,1
11,2,169,0,1
11,5,169,0,1
11,5,169,0,1
11,2,169,0,1
11,2,169,0,1
11,16,128,0,1
0,0,138,0,1
10,16,159,0,1
10,5,116,0,1
10,8,108,0,1
10,2,159,0,1
10,3,128,0,1
10,5,128,0,1
10,8,116,0,1
10,2,159,0,1
0,0,138,0,1
0,0,138,0,1
14,2,181,0,1
14,2,181,0,1
9,0,128,0,0
0,0,138,0,1
0,0,138,0,1
7,0,118,0,1
7,0,118,0,1
0,0,138,0,1
4,0,118,0,1
7,0,181,0,1
14,3,141,0,0
14,3,0,0,0
14,8,141,0,0
14,3,0,0,0
2,0,118,0,1
7,0,181,0,1
0,0,140,0,0
6,0,140,0,0
13,0,138,0,1
11,0,138,0,1
1,0,0,0,0
25,0,138,0,1
8,0,140,0,0
1,0,0,0,0
25,0,140,0,0
28,0,140,0,1
21,0,140,0,1
1,0,0,0,0
1,0,169,0,1
5,0,138,0,1
49,0,140,0,0
0,0,140,0,0
11,2,169,0,1
11,5,169,0,0
11,2,169,0,0
2,0,181,0,1
2,0,181,0,1
11,3,159,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,140,0,1
1,0,138,0,1
1,0,140,0,0
1,0,181,0,1
1,0,181,0,1
10,0,128,0,0
0,0,128,0,0
0,0,138,0,1
14,8,169,0,1
14,2,181,0,1
14,2,181,0,1
14,2,181,0,1
14,3,181,0,1
14,5,181,0,1
14,5,181,0,1
14,5,0,0,1
14,5,181,0,1
7,0,169,0,1
7,0,169,0,1
7,0,169,0,1
7,0,118,0,0
7,0,118,3,0
0,0,140,0,1
0,0,138,0,1
4,0,169,0,1
3,0,128,0,0
26,0,140,0,0
0,0,138,0,1
0,0,138,0,1
1,0,128,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,0
0,0,138,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
4,0,118,0,0
0,0,138,0,1
0,0,138,0,1
2,0,118,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
18,0,140,0,0
12,0,140,0,0
4,0,140,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
1,0,140,0,0
15,0,140,0,0
15,0,140,0,0
28,0,140,0,0
28,0,138,0,1
23,0,140,0,0
16,0,138,0,1
9,0,140,0,0
14,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,140,0,1
0,0,138,0,1
0,0,138,0,1
7,0,140,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
2,0,4,0,1
0,0,138,0,1
0,0,138,0,1
0,0,139,0,0
0,0,138,0,0
0,0,138,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
4,0,125,0,1
0,0,138,0,1
0,0,138,0,1
13,0,140,0,0
27,0,140,0,0
16,0,140,0,1
6,0,140,0,0
16,9,164,0,1
3,9,184,0,1
3,14,164,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
27,0,140,0,0
8,0,140,0,0
6,0,138,0,0
12,0,138,0,1
5,0,140,0,0
7,0,140,0,0
14,0,138,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
7,0,184,5,1
2,0,9,6,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,0,0,0,0
0,0,138,0,0
0,0,138,0,0
0,0,67,0,0
0,0,138,0,1
0,0,138,0,1
0,0,138,0,1
12,0,164,0,0
