intervalo,estimativa,resposavel,subtarefas,atrasado
9,5,1,0,1
2,0,1,0,1
7,8,1,0,1
7,16,1,14,1
7,3,1,0,1
7,16,1,0,1
3,0,1,0,0
2,0,1,0,1
15,3,1,5,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
5,0,1,0,0
5,0,1,0,1
25,16,1,0,1
25,8,1,0,1
11,3,1,0,0
11,3,1,0,1
11,3,1,0,0
11,0,1,0,1
11,5,1,0,1
11,8,1,0,1
11,5,1,0,1
11,5,1,0,1
11,8,1,0,1
11,8,1,0,1
11,8,1,0,1
11,3,1,2,1
81,2,1,0,1
11,3,1,0,1
0,0,1,0,0
1,0,1,0,0
13,0,1,0,1
14,0,1,0,0
15,0,1,0,0
8,8,1,5,1
8,16,1,0,1
8,16,1,7,1
7,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
18,0,1,0,0
17,0,1,0,0
3,0,1,0,0
17,0,1,0,0
16,3,1,0,0
0,0,1,0,0
16,2,1,0,0
16,3,1,0,0
1,0,1,0,0
15,2,1,0,0
15,2,1,4,0
14,2,1,0,0
4,0,1,0,1
25,0,1,0,0
25,16,1,0,1
25,8,1,0,1
11,2,1,0,0
11,16,1,11,1
11,16,1,6,1
11,2,1,0,0
10,2,1,0,0
10,2,1,0,0
10,2,1,0,0
10,3,1,0,0
10,3,1,0,0
10,3,1,3,0
9,2,1,0,0
1,0,1,0,0
22,0,1,0,1
8,0,1,0,0
8,0,1,0,0
3,0,1,0,1
3,24,1,0,1
18,5,1,0,0
4,16,1,0,1
0,0,1,0,0
2,0,1,0,0
1,0,1,0,1
1,0,1,0,1
0,0,1,0,0
28,0,1,0,0
11,0,1,0,0
14,3,1,0,1
0,0,1,0,0
0,0,1,0,1
11,8,1,0,1
11,8,1,6,1
11,8,1,10,1
11,5,1,4,1
11,8,1,12,1
11,3,1,3,1
11,8,1,0,1
11,8,1,0,1
11,5,1,0,1
11,16,1,3,1
11,16,1,0,0
11,5,1,0,0
1,0,1,0,1
8,0,1,0,1
7,0,1,4,1
7,0,1,0,1
1,0,1,0,0
1,0,1,0,0
1,0,1,0,1
1,0,1,0,0
14,16,1,0,0
14,8,1,0,0
28,0,1,0,1
28,0,1,0,1
11,0,1,0,1
11,0,1,0,1
11,5,1,0,0
11,8,1,8,0
11,2,1,3,0
11,8,1,6,0
11,5,1,0,0
11,2,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
10,3,1,0,0
10,8,1,1,1
10,5,1,0,1
10,5,1,0,1
10,16,1,0,1
10,8,1,0,1
9,0,1,0,0
9,0,1,0,1
9,0,1,0,0
21,16,1,0,1
7,0,1,0,0
7,0,1,0,0
3,0,1,0,1
2,0,1,0,1
0,0,1,0,1
15,0,1,3,0
15,0,1,5,0
15,5,1,0,0
15,5,1,0,0
15,3,1,5,0
15,2,1,0,0
15,2,1,0,0
15,5,1,0,0
14,3,1,4,0
14,2,1,0,0
14,3,1,3,0
14,2,1,0,0
11,5,1,5,0
11,5,1,0,0
11,5,1,3,1
11,2,1,0,1
11,5,1,0,1
10,8,1,6,1
10,16,1,0,1
10,5,1,3,1
10,8,1,0,1
10,3,1,0,1
8,0,1,5,0
8,0,1,0,0
8,0,1,0,0
7,0,1,3,0
7,0,1,7,0
7,0,1,0,1
4,0,1,0,0
4,0,1,0,0
4,0,1,3,1
3,0,1,8,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
1,0,1,2,0
15,0,1,0,1
15,8,1,0,0
15,8,1,0,0
2,0,1,0,0
1,0,1,0,0
4,0,1,0,1
10,16,1,4,1
10,16,1,0,0
