id,intervalo,estimativa,responsavel,totalsub,prioridade,minutos,atrasado
17488,11,2,1,0,0,12,1
20980,7,0,1,0,2,350,1
23980,-3,0,1,0,0,1059,1
9224,3,0,1,0,0,13,0
15221,25,16,0,0,0,1332,1
25208,0,5,1,0,0,325,0
9665,11,0,1,0,0,90,0
14239,21,0,0,0,0,1200,1
14780,6,0,1,0,1,130,1
21272,0,0,0,0,0,180,0
20731,11,5,1,0,0,150,1
14431,4,0,1,0,1,160,0
16091,0,0,0,0,1,120,0
19008,11,5,1,6,0,555,0
19174,1,0,1,0,0,245,1
23087,13,8,1,0,0,597,1
12367,11,2,1,0,0,45,1
12533,11,8,1,0,0,330,1
14740,7,0,1,0,0,280,0
15238,11,2,1,0,0,90,0
22234,4,0,1,0,0,90,0
23728,2,0,1,0,0,20,1
16469,10,2,1,0,1,27,0
16804,0,0,0,0,0,330,1
18129,3,0,1,0,0,570,1
13200,9,0,1,0,0,110,0
13409,10,8,1,4,0,375,1
15450,11,2,1,0,0,10,0
9264,11,5,1,0,0,337,0
13100,4,0,1,0,0,120,0
13509,4,0,1,13,0,150,1
15430,15,2,1,0,0,30,0
15264,11,8,1,0,0,393,1
17179,11,2,1,0,0,90,0
17345,7,0,1,0,2,520,1
17422,3,5,1,2,1,420,1
23422,11,8,1,0,0,480,1
9164,9,0,1,0,0,150,0
17322,8,0,1,0,1,12,0
17820,11,5,0,0,0,999,0
5228,0,0,1,0,0,180,0
11471,18,16,1,0,0,920,1
12725,18,5,1,0,0,180,0
13165,10,0,1,0,0,2131,1
14493,13,8,1,0,0,165,0
15412,9,0,1,0,1,493,1
16414,11,3,1,0,1,48,1
16740,8,0,1,0,1,10,0
17742,2,0,1,0,1,90,1
19657,11,16,1,0,0,2084,1
20985,7,0,1,0,0,45,1
8943,11,8,1,0,0,240,1
13806,13,5,1,0,0,30,0
16763,0,0,1,0,1,298,1
17101,2,0,1,0,0,60,1
18429,11,5,1,0,0,300,1
19640,11,2,1,0,0,51,1
20968,8,16,0,0,0,250,1
10958,4,0,1,0,0,524,1
12209,4,0,1,0,0,60,1
11791,0,0,1,0,0,126,1
14201,13,0,1,0,0,3020,1
16955,12,5,0,1,1,258,1
17032,8,0,0,0,0,30,0
17619,13,0,0,0,0,63,0
22365,11,3,0,0,1,240,1
10981,11,2,1,0,0,150,1
12309,4,0,1,0,0,30,0
16932,9,0,1,0,2,180,0
15727,11,2,1,0,2,250,0
17719,1,0,0,0,0,195,0
18260,14,8,0,0,0,368,1
22883,11,5,1,0,0,648,1
9421,11,16,1,0,0,1410,1
22405,11,8,1,0,0,435,1
22156,10,8,1,0,0,475,0
7855,10,24,1,0,0,660,1
21718,4,0,1,4,0,495,1
12017,14,2,1,0,0,60,0
11685,0,0,1,0,0,486,1
16892,0,0,0,0,0,1362,1
16013,1,0,1,0,2,5,0
14284,11,2,1,0,0,45,1
15621,11,0,1,0,0,1725,1
15953,3,0,1,0,2,25,0
17281,14,0,0,0,0,1726,1
21526,0,0,0,0,0,270,1
23198,10,0,1,0,1,460,0
9229,3,0,0,0,0,360,0
20676,7,0,0,10,0,120,1
20885,7,0,1,0,2,120,1
10254,3,0,1,0,0,98,0
12169,11,3,1,0,0,30,1
18661,2,0,1,0,0,100,1
8482,39,8,1,0,0,345,0
9269,11,16,1,0,0,1440,1
11482,10,0,1,0,0,365,1
12269,11,16,1,0,0,276,1
13105,4,0,1,3,0,1225,1
14433,1,0,1,0,0,600,1
11877,4,0,1,0,0,25,0
16454,3,0,1,0,1,237,1
18369,7,0,1,0,0,274,0
21864,11,5,1,2,0,250,1
10649,4,0,1,0,0,720,0
11977,10,0,1,0,0,205,0
12518,11,2,1,0,0,120,0
15518,10,0,1,0,1,480,0
23633,7,0,1,0,0,300,1
17141,0,0,1,0,1,170,1
17928,4,0,1,0,0,30,0
18469,10,0,1,0,1,80,0
21469,11,5,1,0,0,185,1
20928,0,0,0,0,0,281,1
8502,9,0,1,0,0,175,0
11585,0,0,1,0,0,56,1
13079,9,0,1,0,0,1678,1
16992,11,1,0,0,0,26,0
21237,1,0,1,0,0,110,1
12226,3,0,1,0,0,480,1
17015,11,3,1,0,1,158,0
18011,1,0,1,0,0,35,0
19056,9,0,1,0,1,230,0
19222,11,2,1,0,0,120,1
20716,4,0,1,0,0,40,1
9378,16,2,1,0,0,120,0
9710,36,5,1,0,0,452,1
11207,8,0,1,0,0,180,0
12203,4,0,1,0,0,45,1
13457,19,0,1,0,0,930,0
19030,11,3,1,0,0,135,0
15138,24,16,0,0,0,1033,1
17130,1,0,1,0,0,360,1
20127,2,0,1,0,0,77,1
8497,9,0,1,0,0,647,0
15407,2,0,1,0,0,70,1
16612,0,0,1,0,0,68,1
19317,11,0,0,0,0,283,1
18776,25,3,1,0,0,180,1
19194,11,8,1,7,0,600,1
8105,14,2,1,0,0,60,0
12682,10,2,1,0,0,30,0
17010,8,0,0,0,0,172,1
18255,14,2,1,0,0,15,1
9207,4,0,1,0,0,82,0
10369,10,0,1,0,0,120,0
14697,12,3,1,0,0,150,0
15742,11,5,1,0,0,300,0
17863,10,2,1,0,0,130,1
19025,11,3,1,0,0,500,1
20070,0,0,0,0,0,581,1
22191,8,8,1,0,0,330,0
9977,14,3,1,0,0,180,1
11222,7,0,1,0,0,90,0
12055,4,0,1,6,0,570,1
14554,8,0,1,0,0,60,1
14305,13,16,1,0,0,615,1
15550,9,0,1,0,2,360,0
19878,0,0,1,0,0,120,1
20711,11,2,1,0,0,35,0
11663,0,0,1,0,0,324,1
17614,13,0,0,0,0,885,1
19274,8,0,1,0,1,165,0
20897,0,0,1,0,1,45,0
10183,11,8,1,0,0,1098,1
11849,25,8,0,0,0,660,1
12098,11,5,1,0,0,240,1
12347,11,2,1,0,0,30,1
14013,9,8,1,0,0,200,1
16426,11,5,1,0,0,495,1
18590,0,16,0,0,0,532,1
8119,25,4,0,0,0,60,0
9791,11,0,1,0,0,90,0
9785,25,2,1,0,0,60,1
18490,9,0,1,0,2,690,1
20113,11,2,0,0,0,45,1
22775,3,0,1,0,0,60,1
14119,6,0,1,0,0,120,0
16283,6,0,0,0,2,22,1
16818,11,3,1,0,0,100,1
8311,1,0,1,0,0,120,0
16134,3,0,1,0,0,15,0
15885,11,2,1,0,0,73,0
18298,3,0,1,0,1,215,0
22377,9,8,1,0,0,480,1
12247,11,2,1,0,0,60,1
13821,13,0,1,0,0,4480,1
13870,8,0,1,0,2,30,0
14362,8,0,1,0,1,90,0
16034,0,0,1,0,0,45,0
18198,8,8,1,4,0,100,1
20362,24,3,1,0,0,200,1
8941,11,5,1,0,0,198,1
13186,10,8,1,0,1,440,0
13518,11,16,1,18,0,1260,1
16767,14,0,1,0,0,36,0
16435,11,5,1,0,0,300,1
17431,3,0,1,0,0,377,1
17763,1,0,1,0,1,285,1
19684,1,0,1,0,0,21,0
21012,0,0,0,0,0,716,1
21676,7,0,1,0,0,150,0
12213,4,0,1,0,0,120,1
14537,11,0,1,0,0,67,0
16744,8,0,1,0,1,25,0
10484,16,2,1,0,0,30,1
11812,0,0,1,0,0,70,1
22887,11,8,1,0,0,740,1
8085,15,2,1,0,0,120,0
16458,3,0,1,0,1,80,0
22077,0,0,1,0,0,320,1
11689,0,0,1,0,0,315,1
15015,11,5,1,2,2,390,1
16936,2,0,1,0,0,20,0
18264,14,2,1,0,0,62,1
21181,11,8,0,0,0,110,1
23428,11,2,1,0,0,60,1
9133,14,3,1,0,0,180,0
9459,4,0,1,0,0,90,0
11672,0,0,1,0,0,60,1
16953,12,8,0,0,1,404,0
18164,2,2,1,0,0,120,1
18951,2,0,1,0,2,165,0
20494,0,0,1,0,0,116,1
9651,25,16,1,0,0,1350,1
14397,7,0,1,0,0,195,0
15556,9,0,1,0,0,20,0
15725,11,3,1,0,0,175,0
16243,4,0,1,0,0,30,0
20202,11,2,1,0,0,30,1
14188,13,16,1,1,0,410,1
14437,3,0,1,0,1,60,1
15765,11,3,1,0,0,180,1
22701,8,0,1,5,0,600,1
8981,10,0,1,0,0,70,0
10902,11,0,1,0,0,120,0
12230,2,0,1,0,0,300,1
15230,11,2,1,0,0,20,0
16558,13,0,0,0,0,309,1
17723,8,0,0,0,2,180,0
22300,14,0,0,0,0,794,0
11380,7,0,1,0,0,120,1
12708,8,0,1,0,0,30,0
16249,4,0,1,0,0,270,1
17036,8,0,0,0,1,195,0
12021,11,16,1,4,0,1003,1
12768,11,0,1,0,0,215,0
15021,11,8,1,4,0,590,1
17185,11,3,1,0,2,52,0
9668,11,0,1,0,0,3240,1
12668,25,8,0,0,0,440,1
13996,23,0,0,0,0,415,1
15957,10,0,1,0,1,136,0
17832,2,0,0,0,0,182,1
20285,1,0,1,4,0,210,0
11729,15,2,1,0,0,120,0
14729,8,0,1,0,0,620,0
15224,11,2,1,0,2,250,1
21467,4,2,1,0,0,97,0
21716,11,3,1,0,0,244,0
12960,9,0,1,0,0,300,0
8194,2,0,1,0,0,30,0
12273,11,2,1,0,0,100,0
17680,11,2,1,0,0,20,0
17846,10,0,1,0,0,575,0
19767,11,5,1,0,0,200,0
9047,11,0,1,0,0,160,0
11088,2,0,1,0,0,95,0
11254,67,5,1,0,0,505,1
12250,11,2,1,0,0,30,0
17205,4,0,1,0,1,65,0
17703,1,0,0,0,0,165,0
18699,7,0,1,0,0,50,0
18865,1,0,1,0,0,110,1
19910,4,0,0,0,0,20,0
20906,0,0,1,0,0,115,1
10066,4,0,1,0,0,360,0
10235,4,0,1,0,0,100,0
14145,1,0,1,0,0,120,0
12081,14,5,1,0,0,225,0
14122,6,0,1,0,0,133,1
16827,11,8,1,0,0,510,1
18081,11,8,1,5,0,540,1
18413,0,0,0,0,0,720,1
19077,8,0,1,0,0,100,1
21782,1,0,1,0,1,105,1
23823,14,16,1,0,0,720,1
9525,11,24,1,0,0,1266,1
11938,9,0,1,0,0,85,0
11772,0,0,1,0,0,80,1
15851,14,16,0,0,0,120,1
16017,1,0,1,0,1,20,0
7461,148,40,1,0,0,2642,0
10000,11,16,1,0,0,1262,1
11795,0,0,1,0,0,72,1
13461,19,16,1,0,0,554,1
9233,0,3,0,0,0,262,1
11397,0,0,0,0,0,90,1
13810,13,5,1,0,0,473,0
16143,13,0,0,0,0,1551,1
18556,21,2,1,0,0,60,0
8128,10,0,1,0,0,120,0
13169,10,0,1,0,0,560,0
15874,4,0,1,0,2,25,0
17915,0,0,0,0,0,94,1
20079,11,3,1,0,0,135,0
20620,9,0,1,0,0,20,1
10192,11,0,1,0,0,90,0
11603,0,0,1,0,0,172,1
22927,9,0,1,0,0,390,1
15433,22,0,0,0,0,258,0
15682,85,0,1,0,0,16,0
20010,8,0,1,0,0,116,0
9090,8,0,1,0,0,191,1
14912,9,0,1,0,1,105,0
15041,3,0,1,0,0,85,0
17746,9,8,1,0,0,420,1
18742,0,0,0,0,0,573,0
23697,1,0,1,0,0,240,1
12399,8,0,1,0,0,10,0
13226,8,0,1,0,0,170,1
17305,2,0,1,0,2,110,1
17554,15,0,0,4,0,343,1
20222,0,0,0,0,0,150,1
23305,7,0,1,0,2,165,0
10335,11,16,1,0,0,1012,1
10962,4,0,1,0,0,312,1
13040,11,5,1,5,0,420,0
13667,20,5,1,0,0,70,1
14663,13,2,1,0,0,90,0
15290,10,0,1,0,1,230,0
21241,1,0,1,2,0,60,1
8606,11,2,1,0,0,120,0
8612,25,16,1,0,0,1884,0
19177,0,0,1,0,0,60,1
21347,9,0,1,0,0,300,1
14855,8,0,1,0,0,2695,1
15104,4,0,1,0,2,90,0
17013,8,0,0,0,0,480,0
18934,3,0,1,0,1,120,1
12934,10,0,1,0,0,5,0
12940,10,0,1,0,0,10,0
12691,10,3,1,3,0,170,0
8463,15,8,1,0,0,1153,1
10627,8,16,1,0,0,960,1
12834,7,0,1,4,0,661,1
12791,11,3,1,3,0,60,1
14955,25,0,0,0,0,450,0
17162,0,16,0,0,0,701,1
19326,11,3,1,0,0,75,0
11068,16,8,0,0,0,745,1
12983,7,0,1,0,0,5,0
14314,13,0,1,0,0,30,1
16478,10,0,1,0,1,30,0
10919,9,0,1,0,0,245,1
12542,11,8,1,0,0,450,1
13083,8,0,1,5,0,220,0
14706,12,2,1,0,0,84,0
15247,25,8,0,0,0,400,1
17411,3,0,1,0,0,103,0
21739,3,5,1,0,0,435,1
9439,2,0,1,0,0,90,1
13684,20,0,1,0,0,60,0
13352,101,8,1,4,0,666,0
16601,8,0,1,0,0,60,0
17929,4,0,1,0,1,40,1
21842,11,8,1,0,0,1095,0
22174,9,0,1,0,0,120,1
6213,0,0,0,0,0,60,1
13043,11,2,1,0,0,74,1
13375,25,16,1,0,0,1331,1
14703,12,16,1,0,0,280,0
21865,11,5,1,3,0,630,1
11145,25,8,1,1,0,597,1
13066,10,16,1,0,0,545,1
15891,11,3,1,0,0,155,0
15559,9,0,1,0,2,155,0
13753,11,16,1,0,0,2816,1
13876,11,0,1,0,1,135,0
16077,11,5,1,0,1,150,1
21155,0,0,1,0,0,50,0
7610,84,3,1,0,0,1000,0
11523,10,16,1,0,0,870,1
12525,11,3,1,0,0,310,0
14772,7,0,1,0,0,375,1
22343,0,0,1,0,0,45,1
16100,11,2,1,0,0,120,1
18430,11,8,1,0,0,1116,1
19017,0,0,0,0,0,233,0
20345,0,0,0,0,0,554,1
21015,0,16,0,0,0,876,1
8297,2,0,1,0,0,120,0
11623,0,0,1,0,0,162,1
11838,11,2,1,0,0,30,0
12164,11,16,1,0,0,660,0
18330,3,0,1,0,2,20,0
19117,11,8,1,0,0,190,1
11646,0,0,1,0,0,177,1
11815,0,0,1,0,0,180,0
12233,2,0,1,0,0,120,0
13561,13,5,1,0,0,300,1
22884,11,8,1,0,0,1319,1
16392,25,0,0,0,0,360,0
16810,11,3,1,0,0,240,0
18307,3,0,1,0,1,275,0
19635,11,16,0,0,0,812,1
21556,1,0,1,0,1,65,0
11128,11,3,1,0,0,180,1
11546,3,0,1,0,0,205,1
12333,15,0,1,0,0,1055,1
12456,7,16,1,14,0,1110,1
15751,25,16,0,0,0,1545,1
16292,2,0,1,0,0,60,0
17079,7,0,0,0,1,40,0
18407,0,16,0,0,0,521,1
18516,1,0,1,0,0,45,1
19595,1,0,1,0,0,90,0
21765,2,0,1,0,1,180,0
23093,1,0,1,0,1,278,1
23840,7,0,1,0,1,360,1
9422,11,16,1,0,0,1000,1
12373,11,16,1,13,0,940,1
14580,6,0,1,0,0,45,0
14377,7,0,1,0,1,45,0
20531,11,5,1,0,0,85,1
12316,3,5,1,0,0,50,1
13644,4,0,1,0,0,220,0
17637,0,0,1,0,1,180,1
20723,11,8,1,0,0,500,1
22051,1,0,1,11,0,735,1
8921,2,0,1,0,0,300,0
14294,13,2,1,0,0,75,0
15622,4,0,1,0,2,120,0
18622,11,8,1,0,0,538,1
20036,8,0,1,0,0,5,0
21573,0,3,1,0,1,120,1
24032,9,0,1,3,0,380,0
15768,11,16,1,7,0,570,1
18768,11,2,1,0,0,30,1
20096,11,5,1,5,0,300,0
20932,11,2,0,0,0,120,0
22260,3,0,1,0,0,90,1
8629,10,2,1,0,0,330,0
11629,0,4,0,0,0,144,1
11832,11,5,1,0,0,395,0
12957,10,8,1,0,0,120,1
18121,10,0,1,0,1,75,0
18324,10,0,1,8,1,125,0
11732,14,0,1,0,0,300,1
16893,14,0,0,0,0,1048,0
17388,4,0,1,0,0,431,0
19057,2,0,1,0,0,5,1
21224,2,0,1,0,0,150,0
22552,2,0,1,0,0,470,0
18616,4,0,1,0,2,300,0
21616,4,0,1,0,0,627,1
11941,8,0,1,0,0,150,0
12439,11,5,1,0,0,35,1
13435,8,0,1,0,0,15,0
18012,1,0,1,2,0,275,1
17514,2,0,0,0,0,78,1
9877,17,3,1,0,0,150,1
11586,0,0,1,0,0,124,1
12416,16,3,1,4,0,140,0
20076,32,0,1,0,0,26,1
11394,0,0,0,0,0,1315,1
11563,12,0,1,0,0,381,1
13149,15,0,1,0,0,1148,1
15473,11,3,1,0,0,180,1
17394,4,0,1,0,0,30,0
21473,4,5,1,0,0,280,0
22804,2,0,1,2,0,510,1
13458,19,0,0,0,0,2361,0
14454,11,3,1,0,0,40,1
15499,11,5,1,0,0,300,1
20454,1,0,1,2,0,148,1
19200,11,16,1,11,0,555,1
8523,4,0,1,0,0,165,0
8689,4,0,0,0,0,384,0
10610,8,0,1,0,0,90,0
21264,0,0,1,0,0,180,1
12625,3,0,1,0,0,120,0
14623,4,0,1,0,0,500,1
14789,2,0,1,0,0,60,0
17494,11,3,1,0,0,330,1
21115,9,3,1,0,0,160,1
21281,11,3,0,0,0,640,0
13392,10,0,1,0,0,1550,1
14646,11,16,1,0,0,1085,1
18725,11,2,1,0,0,20,0
21307,11,5,1,0,0,350,0
23471,10,5,1,0,0,309,1
8005,43,0,1,0,0,149,0
14497,13,3,1,0,0,330,1
17202,11,5,1,0,1,707,0
19366,3,0,1,0,0,240,0
21948,-1,0,1,1,1,60,1
23153,11,8,1,0,0,390,1
11271,67,16,1,1,0,1050,1
14354,8,0,1,0,1,30,0
15848,14,0,0,0,0,200,0
18433,11,5,1,0,0,90,1
19927,11,8,1,0,0,748,1
8211,0,0,1,0,0,60,0
12041,8,0,1,0,0,90,0
12539,11,5,1,0,0,110,1
17414,3,0,1,0,0,20,1
18539,1,5,1,0,0,300,1
19074,8,0,1,0,0,66,1
20697,11,0,0,0,0,255,0
22867,11,3,1,0,0,240,1
9648,11,24,1,0,0,1160,1
11898,11,3,1,0,0,185,0
22383,11,5,0,0,0,154,0
9007,3,5,1,0,0,615,1
11712,0,0,1,0,0,120,1
13335,15,8,1,0,0,740,0
13913,6,0,1,0,1,260,0
16618,7,0,1,0,0,30,0
17663,9,0,0,0,0,194,0
18241,7,0,1,9,0,1970,1
20946,3,0,1,0,0,125,0
21991,4,0,1,0,0,471,1
9691,23,5,1,0,0,225,0
11855,0,3,1,0,0,330,1
14019,9,8,1,0,0,520,1
15934,10,0,1,0,2,163,0
20262,9,0,1,0,0,180,0
22426,10,5,1,0,0,466,1
11463,32,16,0,0,0,921,1
11998,3,0,1,0,0,30,0
14162,0,0,1,0,1,90,0
14168,11,8,1,2,0,755,1
20162,1,0,1,0,0,5,1
22326,1,0,1,0,0,640,1
8068,14,34,0,8,0,1825,1
9150,10,24,1,0,0,610,1
14311,13,2,1,0,0,70,1
15642,7,0,0,0,0,15,1
16475,10,0,1,0,1,45,0
17806,11,5,1,2,0,435,1
18639,10,0,1,0,0,25,0
22134,11,0,0,0,0,3054,0
11706,0,0,1,0,0,76,1
19870,7,0,1,4,0,470,1
20411,2,0,1,0,0,90,1
11755,11,8,1,0,0,330,1
13378,25,16,1,0,0,820,1
13919,20,0,1,0,0,250,0
16083,4,0,1,0,0,160,0
17706,3,0,1,0,0,45,1
18247,0,5,1,0,0,390,1
15107,11,8,1,0,0,371,0
18356,1,0,1,0,0,20,1
19352,3,0,1,0,1,415,0
12096,25,16,0,0,0,1085,1
13092,7,0,1,7,0,320,0
14420,5,0,1,0,0,180,1
17715,17,8,0,0,0,80,1
19043,9,0,1,0,0,60,0
20586,10,0,1,0,0,89,0
8160,21,1,1,0,0,60,0
9156,10,0,1,0,0,51,0
14489,27,0,0,0,0,1170,1
14821,1,0,1,0,0,210,0
18734,11,8,1,9,0,365,1
20394,2,0,1,0,0,76,0
21559,1,0,1,0,0,110,0
23812,8,0,1,0,0,120,0
14798,5,0,1,0,1,60,0
19544,11,3,1,0,0,120,1
19753,11,5,1,0,0,285,1
20085,11,16,1,0,0,547,1
21081,10,8,1,0,0,510,1
11695,0,0,1,0,0,51,1
14280,11,3,1,0,0,215,1
15608,11,2,1,0,2,85,0
18525,8,0,1,0,0,140,0
14297,13,5,1,0,0,236,0
15508,11,8,1,5,0,1153,1
16959,12,2,0,0,1,115,0
17838,1,0,0,0,1,74,1
10244,4,0,1,0,0,20,0
12405,4,0,1,0,0,300,1
13069,10,3,1,0,0,160,1
21064,10,0,1,0,0,270,0
8177,4,0,1,0,0,60,0
12923,11,8,1,8,0,1020,0
16341,1,0,1,0,0,70,1
17546,1,0,0,0,0,45,1
18333,10,0,1,0,2,118,0
21751,10,0,1,0,0,208,0
11781,0,0,1,0,0,240,1
15030,11,3,1,0,0,180,1
16441,11,5,1,0,0,360,0
20686,7,0,1,0,0,12,1
11887,2,0,1,0,0,330,0
17045,4,0,1,0,0,290,1
17377,4,0,1,0,0,30,0
20377,3,0,1,0,0,15,0
23580,14,3,1,0,0,120,1
19644,11,2,1,1,0,103,1
21313,0,0,0,0,0,100,1
20981,7,0,1,0,0,20,0
8638,9,3,1,0,0,460,0
9265,11,8,1,0,0,502,1
10593,9,0,1,0,0,105,0
10261,2,0,1,0,0,31,0
14589,6,0,1,0,0,210,0
14921,8,0,1,0,1,25,0
14380,7,8,1,0,0,540,1
21622,11,5,1,0,0,299,1
12365,11,8,1,0,0,545,1
13693,5,0,1,0,0,15,0
20185,7,0,1,0,0,120,0
11678,0,0,1,0,0,49,1
13301,4,0,1,1,0,190,1
20832,2,0,1,0,2,105,0
11486,17,0,1,0,0,30,0
12073,3,0,1,0,0,150,0
13401,24,2,1,0,0,120,1
23729,2,0,1,0,0,15,1
16896,0,0,0,0,0,173,1
18565,0,0,1,3,0,226,0
21814,7,0,1,0,0,1264,0
22060,8,0,1,0,0,790,1
22893,11,8,1,3,0,420,1
13009,15,0,1,5,0,300,0
14337,12,0,1,0,0,90,1
11386,4,2,1,0,0,35,1
23829,14,5,1,0,0,205,1
16796,11,8,1,0,0,497,0
18665,23,3,1,0,0,10,0
11111,1,0,1,5,0,291,1
14194,13,16,1,0,0,898,1
15024,11,5,1,4,0,220,1
9096,7,0,1,0,0,30,1
15047,3,0,1,0,1,510,1
16043,0,0,1,0,2,30,0
16209,8,0,1,0,0,65,0
16258,11,16,0,0,0,833,1
17254,9,0,1,0,0,420,1
18250,0,0,0,0,0,126,1
22043,2,0,1,0,0,375,1
22541,16,8,1,6,0,470,1
11821,14,2,1,0,0,270,0
16235,10,0,0,0,2,90,0
16066,25,8,1,6,0,303,0
17895,8,0,1,3,1,294,0
20145,9,8,1,0,0,734,1
9425,11,24,1,0,0,2465,0
12130,4,0,1,0,0,1695,1
14171,11,8,1,0,0,440,1
15757,11,3,1,0,0,160,1
16876,13,5,0,0,1,80,0
19126,0,0,0,0,0,70,1
11280,67,8,1,0,0,660,1
17772,0,0,1,0,1,5,0
17938,0,16,0,0,0,250,1
19936,3,0,1,0,1,45,1
17795,11,16,0,0,0,435,1
19461,11,16,0,0,0,120,0
22166,9,0,1,0,0,200,0
22000,22,0,1,0,0,550,1
13318,2,0,1,0,0,20,0
15233,11,2,1,0,0,20,0
17397,4,0,1,0,1,40,1
18064,11,16,1,0,0,2265,1
22143,10,2,1,0,0,90,0
13218,9,0,1,0,0,475,0
14128,2,0,1,0,0,20,0
21874,0,16,0,0,0,830,1
10868,1,0,1,0,0,143,1
13026,14,3,1,3,0,210,0
14947,11,2,1,0,0,156,0
15943,10,0,1,0,0,50,0
17354,12,0,0,0,0,45,0
12883,1,0,1,0,0,45,0
13879,8,0,1,0,0,2560,1
16584,8,0,1,0,1,300,0
17211,11,2,1,0,2,60,0
18256,14,16,1,0,0,748,1
23746,11,8,1,0,0,177,1
9992,11,0,1,0,0,2835,1
14898,3,0,1,0,0,466,0
16570,8,0,1,0,1,27,0
15731,11,2,1,0,0,140,0
18399,11,2,1,3,0,70,0
18648,10,0,1,0,0,45,0
12007,14,2,1,0,0,60,0
12634,16,2,1,0,0,60,0
15339,8,0,1,0,1,20,0
16962,12,5,0,0,1,50,0
20663,8,0,1,0,0,29,0
14363,8,0,1,0,1,60,0
18691,1,0,1,0,1,185,1
23019,2,0,1,0,1,230,0
10135,1,0,1,0,0,60,1
12342,25,8,1,0,0,315,1
12299,7,0,1,0,0,1600,1
14506,13,2,1,0,0,140,0
20998,11,5,1,0,0,110,0
14463,11,5,1,0,0,385,1
15004,11,2,1,0,2,30,1
16627,14,2,1,0,1,40,0
16670,4,0,1,0,0,10,0
18791,10,0,1,0,0,180,0
10819,7,0,1,0,0,1121,1
16819,4,0,1,0,1,40,0
20314,21,2,1,0,0,74,1
14755,7,0,1,0,1,130,0
20706,4,0,1,0,0,1638,1
21247,15,8,0,0,0,205,1
22870,11,3,1,0,0,240,1
11028,7,0,1,0,0,52,0
12949,10,5,1,0,0,215,1
14277,11,2,1,0,0,300,1
17194,11,3,1,0,0,146,1
18190,2,2,1,0,0,73,1
18522,1,0,1,0,1,10,1
12047,4,0,1,0,0,180,1
12926,11,5,1,0,0,280,0
14586,6,0,1,0,0,48,0
19209,0,16,0,0,0,870,1
20205,11,2,1,2,0,42,1
21748,10,0,1,0,0,56,0
11406,17,2,1,0,0,238,1
11907,11,0,1,0,0,65,0
11738,0,0,1,0,0,34,1
16484,10,0,1,0,2,30,0
23145,11,5,1,0,0,300,1
12425,11,0,1,0,0,1180,0
12548,81,2,1,0,0,300,1
17503,11,0,1,0,0,151,1
22126,11,3,1,0,0,127,0
9531,11,2,1,0,0,120,0
12116,9,0,1,0,0,115,0
16361,1,0,1,0,1,532,1
19023,11,2,1,0,0,80,0
19687,1,0,1,0,0,175,0
20938,10,0,0,4,0,85,1
9182,9,0,1,0,0,110,0
10510,15,16,0,0,0,420,0
15133,10,0,1,0,0,833,1
16461,10,2,1,0,1,110,0
17002,11,0,0,0,0,190,0
7662,25,16,1,0,0,960,0
10241,4,0,1,0,0,13,0
14154,0,0,1,2,0,570,1
18900,0,16,0,0,0,971,1
20228,11,2,1,0,0,60,0
20397,2,0,1,0,0,54,0
8472,11,5,1,0,0,455,0
10341,11,0,1,8,0,3188,1
14177,25,16,0,0,0,920,1
16169,10,0,1,4,1,480,0
15505,11,5,1,2,0,530,1
19587,9,0,1,0,0,120,0
20915,11,16,0,0,0,95,1
10951,7,0,1,0,0,60,1
12030,10,0,1,0,0,180,0
13358,25,0,1,0,0,1220,1
8721,11,24,1,0,0,778,1
9717,22,2,1,0,0,10,0
11721,0,0,1,0,0,60,1
11924,51,8,1,6,0,420,1
14045,12,16,1,0,0,1028,1
14924,1,0,1,0,1,225,1
16252,4,0,1,0,0,90,1
18422,11,8,1,4,0,720,0
10988,25,5,1,0,0,540,1
12325,2,8,1,6,0,435,1
13653,7,0,1,0,0,155,0
16653,11,3,1,0,0,79,1
17981,2,0,1,0,1,60,1
18230,8,0,1,0,2,70,0
23723,11,5,1,0,0,360,1
17589,0,0,0,0,0,288,1
18708,0,0,0,0,0,70,1
21708,0,16,0,0,0,326,1
21917,8,0,1,0,1,165,0
10201,10,0,1,0,0,30,0
11529,10,8,1,0,0,1555,1
14778,6,0,1,0,2,262,0
21021,11,3,0,0,0,130,0
23185,10,0,1,0,0,120,0
8973,10,0,1,0,0,120,0
9514,14,2,1,0,0,120,1
10301,14,16,0,0,0,471,1
11137,11,16,1,0,0,890,1
15465,11,5,1,3,0,540,0
14486,13,8,1,0,0,730,0
16401,11,3,1,0,2,160,0
17729,7,0,0,0,0,19,0
17486,11,2,1,0,2,120,0
19650,11,16,0,0,0,695,1
20729,11,2,1,0,0,120,1
9222,3,0,1,0,0,117,0
10009,11,2,1,0,0,120,1
13550,13,16,1,0,1,395,1
15960,3,0,1,6,0,750,1
20337,3,0,1,0,0,1303,1
21665,8,5,1,0,0,540,1
9783,11,2,1,0,0,90,0
11277,137,16,1,0,0,280,1
15356,4,0,1,0,0,20,0
8930,0,0,1,0,0,60,0
9760,16,2,1,0,0,60,0
14881,11,8,1,0,0,740,1
17420,3,0,1,0,1,47,1
18416,0,8,0,0,0,185,1
22375,9,8,1,0,0,480,1
11824,14,3,1,0,0,330,0
16567,8,0,1,0,0,28,0
17563,0,0,0,0,0,245,1
8097,15,5,1,0,0,165,0
10802,8,3,1,0,0,180,1
