id,intervalo,estimativa,responsavel,totalsub,urgente,alta,tempoGasto,classe,Melhoria/Funcionalidade,Defeito,Tarefa,Defeito do Cliente,Cash,Task,Planejado,Não Planejado,Mobile,Backend,high,frontend,Planejada,Não Planejada,Outros
16095,15840,300,4.0,0,0,0,270,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16096,15840,960,9.333333333333334,0,0,0,510,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16097,15840,960,6.666666666666667,0,1,0,735,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16136,4320,0,5.333333333333333,0,1,0,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16139,4320,0,7.333333333333333,0,1,0,51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16140,4320,0,5.333333333333333,0,0,1,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16145,3840,0,7.0,0,0,0,853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16146,4800,0,7.0,0,0,0,1130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16155,18720,0,0,0,0,0,842,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16164,40320,480,0,4,0,0,960,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16188,17280,0,0,0,0,0,476,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16189,17280,0,0,0,1,0,74,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16190,17280,0,0,0,1,0,463,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16195,12960,0,5.0,5,0,0,265,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16196,12960,0,5.0,0,0,0,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16197,33120,0,8.666666666666666,1,0,0,225,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16203,12960,0,5.0,0,0,0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16212,11520,0,5.0,0,0,0,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16213,11520,0,5.0,0,1,0,95,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16214,11520,0,5.0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16228,10080,0,9.333333333333334,0,0,0,300,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16230,14400,0,0,0,1,0,437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16231,14400,0,0,0,0,1,153,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16613,10080,0,8.666666666666666,0,1,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16614,10080,0,8.666666666666666,0,1,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16615,10080,0,8.666666666666666,0,1,0,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16630,10080,0,6.666666666666667,0,1,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16631,10080,0,6.666666666666667,0,1,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16638,15840,0,0,0,0,0,484,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16639,15840,0,0,0,0,0,411,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16640,15840,960,0,0,0,0,909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16641,15840,0,5.0,0,0,0,1780,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16649,5760,0,8.666666666666666,0,1,0,195,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16654,15840,120,7.333333333333333,0,0,0,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16656,15840,120,7.333333333333333,0,0,0,49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15031,15840,480,6.666666666666667,0,0,0,631,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15039,4320,0,5.333333333333333,0,0,0,260,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
15040,4320,0,7.333333333333333,0,0,0,183,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
15041,4320,0,5.333333333333333,0,0,0,85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
15047,4320,0,5.333333333333333,0,1,0,510,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
15048,4320,0,5.333333333333333,0,1,0,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
15275,5760,0,7.333333333333333,0,1,0,375,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15280,36000,960,9.333333333333334,0,0,0,810,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15288,14400,0,6.666666666666667,0,1,0,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15289,14400,0,4.0,0,1,0,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15290,14400,0,4.0,0,1,0,230,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15297,14400,0,6.666666666666667,0,1,0,130,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15298,14400,0,6.666666666666667,0,1,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15299,14400,0,6.666666666666667,0,1,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15300,14400,0,4.0,0,1,0,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15306,14400,0,6.666666666666667,0,1,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15308,480,0,0,0,0,0,295,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15322,5760,0,5.333333333333333,0,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15338,11520,0,6.666666666666667,0,1,0,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15339,11520,0,6.666666666666667,0,1,0,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15340,1440,0,5.333333333333333,0,1,0,135,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
15347,20160,960,5.333333333333333,0,0,0,190,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15355,5760,0,6.666666666666667,0,0,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15356,5760,0,6.666666666666667,0,0,0,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15357,15840,120,5.333333333333333,0,0,0,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15358,15840,180,7.333333333333333,0,0,0,187,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
15364,5760,0,4.0,0,0,0,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15366,5760,0,6.666666666666667,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15367,15840,0,5.333333333333333,0,1,0,866,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
15374,4320,0,6.666666666666667,0,0,0,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15389,14400,300,5.333333333333333,0,0,0,465,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15391,14400,480,5.333333333333333,0,0,0,760,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15392,14400,480,7.333333333333333,0,0,0,630,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15397,4320,0,8.666666666666666,0,0,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15398,4320,0,4.0,4,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15405,12960,120,5.333333333333333,0,0,0,215,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15406,2880,0,5.666666666666667,0,0,0,200,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15407,2880,0,5.0,0,0,0,70,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15408,23040,120,5.0,0,0,0,25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15414,12960,180,5.333333333333333,0,0,0,50,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15417,33120,300,5.333333333333333,0,0,0,475,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15430,21600,120,5.0,0,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15431,31680,0,0,0,0,0,393,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15432,31680,0,0,0,0,0,703,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15433,31680,0,0,0,0,0,258,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15447,36000,0,0,0,0,0,1152,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15449,36000,960,0,0,0,0,285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15450,15840,120,5.0,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15455,15840,480,8.666666666666666,4,0,0,510,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15464,15840,180,8.666666666666666,0,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15465,15840,300,8.666666666666666,3,0,0,540,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15466,15840,0,6.666666666666667,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15472,36000,0,0,0,0,0,1036,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15473,15840,180,6.666666666666667,0,0,0,180,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15474,15840,480,4.0,3,0,0,1575,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15499,15840,300,6.666666666666667,0,0,0,300,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15505,15840,300,4.0,2,0,0,530,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15506,15840,480,9.333333333333334,0,0,0,480,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15507,15840,480,4.0,0,0,0,980,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15508,15840,480,4.0,5,0,0,1153,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15509,15840,0,6.666666666666667,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15514,14400,0,5.0,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15626,4320,0,5.333333333333333,3,0,0,360,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15632,14400,0,7.333333333333333,0,0,0,108,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15639,10080,0,0,0,0,0,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15640,10080,0,0,0,0,0,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15642,10080,0,0,0,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15657,2880,0,8.666666666666666,0,1,0,60,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15658,8640,0,0,0,1,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15659,8640,180,0,0,0,0,154,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15673,41760,0,0,0,0,0,1554,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15675,41760,960,0,0,0,0,421,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15676,1440,0,5.0,5,0,0,250,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15681,122400,0,5.0,0,0,0,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15682,122400,0,5.0,0,0,0,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15689,21600,0,5.0,0,1,0,220,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15692,1440,0,9.333333333333334,0,0,0,731,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15699,1440,0,5.333333333333333,3,0,0,690,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15700,20160,120,5.0,0,0,1,75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15706,20160,300,5.0,0,1,0,270,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15723,15840,0,2.3333333333333335,0,0,0,1752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15725,15840,180,8.666666666666666,0,0,0,175,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15726,15840,480,5.0,0,1,0,282,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15731,15840,120,6.666666666666667,0,0,0,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15732,15840,300,8.666666666666666,0,1,0,180,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15733,15840,180,8.666666666666666,0,0,1,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15739,15840,480,8.666666666666666,4,0,0,640,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15740,15840,300,0,2,0,0,133,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15742,15840,300,6.666666666666667,0,0,0,300,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15743,15840,300,6.666666666666667,0,0,0,300,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15751,36000,960,0,0,0,0,1545,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15756,15840,480,6.666666666666667,0,0,0,680,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15757,15840,180,6.666666666666667,0,0,0,160,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15758,15840,480,6.666666666666667,0,0,0,380,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15759,5760,0,5.333333333333333,0,0,0,1453,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15765,15840,180,9.333333333333334,0,0,0,180,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15766,15840,300,9.333333333333334,0,0,0,300,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15767,15840,960,9.333333333333334,3,0,0,960,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15768,15840,960,5.333333333333333,7,0,0,570,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15776,14400,0,5.0,2,0,1,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15781,14400,0,8.666666666666666,0,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15782,14400,0,5.0,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15783,14400,0,5.0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15790,14400,0,9.333333333333334,0,0,0,550,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15826,1440,0,5.333333333333333,0,1,0,35,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15848,20160,0,0,0,0,0,200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15849,20160,0,0,0,0,0,414,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15851,20160,960,0,0,0,0,120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15856,10080,0,6.666666666666667,0,0,0,230,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15874,5760,0,6.666666666666667,0,0,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15875,5760,0,6.666666666666667,3,0,0,140,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15876,5760,0,5.0,0,1,0,66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15882,5760,0,8.666666666666666,0,1,0,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15883,5760,0,8.666666666666666,0,0,1,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15885,15840,120,7.333333333333333,0,0,0,73,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15890,5760,0,8.666666666666666,0,1,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15891,15840,180,5.333333333333333,0,0,0,155,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15892,5760,0,6.666666666666667,0,1,0,80,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15893,15840,180,5.333333333333333,0,0,0,110,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15898,15840,120,5.333333333333333,0,0,0,145,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15932,4320,0,5.0,0,0,1,70,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15933,4320,0,8.666666666666666,0,1,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15934,14400,0,7.333333333333333,0,0,1,163,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15935,4320,0,5.0,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15940,14400,0,7.333333333333333,0,1,0,98,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15941,4320,0,6.666666666666667,0,0,1,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15942,14400,0,5.333333333333333,0,1,0,170,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15943,14400,0,5.333333333333333,0,0,0,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15949,14400,0,5.333333333333333,0,1,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15951,14400,0,5.333333333333333,0,0,1,95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15952,64800,0,5.0,0,0,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15957,14400,0,7.333333333333333,0,1,0,136,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15960,4320,0,5.333333333333333,6,0,0,750,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15965,2880,0,6.666666666666667,0,0,1,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15968,2880,0,6.666666666666667,0,0,1,141,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15973,23040,480,5.0,3,0,0,456,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15975,23040,300,6.666666666666667,0,0,0,190,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15976,23040,300,6.666666666666667,0,0,0,135,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15983,2880,0,6.666666666666667,5,0,0,595,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15992,2880,0,9.333333333333334,5,0,0,785,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16007,41760,480,8.666666666666666,0,0,1,370,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16008,1440,0,8.666666666666666,0,0,1,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16009,1440,0,6.666666666666667,0,1,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16016,1440,0,5.0,0,1,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16017,1440,0,5.0,0,1,0,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16024,1440,0,8.666666666666666,0,1,0,180,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16050,20160,180,6.666666666666667,0,0,0,180,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16051,21600,0,5.0,0,1,0,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16052,20160,300,5.0,0,0,0,180,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16065,36000,0,0,0,0,0,1536,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16066,36000,480,6.666666666666667,6,0,0,303,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16067,15840,300,6.666666666666667,7,0,0,565,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16068,5760,0,7.333333333333333,0,0,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16069,56160,300,6.666666666666667,1,0,0,260,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16074,15840,480,8.666666666666666,0,0,1,480,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16075,15840,480,8.666666666666666,0,0,1,487,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16076,15840,960,8.666666666666666,0,0,1,1365,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16077,15840,300,6.666666666666667,0,1,0,150,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16083,5760,0,5.333333333333333,0,0,0,160,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16084,15840,300,5.333333333333333,7,0,0,630,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16085,15840,960,5.333333333333333,3,0,0,600,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16090,15840,960,9.333333333333334,0,0,0,270,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16092,15840,300,4.0,0,0,0,360,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16094,15840,300,4.0,0,0,0,990,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16099,15840,960,6.666666666666667,0,0,0,950,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16100,15840,120,6.666666666666667,0,0,0,120,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16101,15840,180,6.666666666666667,0,0,0,270,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16133,14400,0,2.3333333333333335,0,0,0,516,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16134,4320,0,5.333333333333333,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16143,18720,0,0,0,0,0,1551,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16151,6240,0,7.0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16169,14400,0,9.333333333333334,4,1,0,480,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16176,40320,960,0,0,0,0,778,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16199,53280,300,8.666666666666666,0,0,0,330,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16200,53280,300,8.666666666666666,0,0,0,180,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15517,34560,0,0,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15549,12960,0,5.0,0,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15550,12960,0,8.666666666666666,0,0,1,360,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16233,14400,0,0,0,1,0,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16234,14400,0,0,0,1,0,96,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16235,14400,0,0,0,0,1,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16241,5760,0,6.666666666666667,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16242,5760,0,6.666666666666667,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16243,5760,0,6.666666666666667,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16244,5760,0,6.666666666666667,0,0,0,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16249,5760,0,6.666666666666667,0,0,0,270,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16250,5760,0,4.0,0,0,0,1045,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16251,5760,0,6.666666666666667,0,0,0,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16252,5760,0,6.666666666666667,0,0,0,90,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16258,15840,960,0,0,0,0,833,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16260,15840,960,5.333333333333333,0,0,0,1748,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16274,10080,0,0,0,1,0,72,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16275,10080,0,0,0,1,0,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16283,8640,0,0,0,0,1,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16284,4320,0,5.0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16286,4320,0,8.666666666666666,0,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16291,2880,0,6.666666666666667,0,0,0,100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16292,2880,0,8.666666666666666,0,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16293,12960,0,5.333333333333333,0,1,0,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
16294,12960,0,5.333333333333333,0,1,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
16299,2880,0,5.0,0,0,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16301,12960,0,7.333333333333333,0,0,0,204,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16302,12960,0,5.333333333333333,0,0,0,95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16303,12960,0,7.333333333333333,0,0,0,53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16310,2880,0,9.333333333333334,0,0,0,120,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16311,2880,0,5.333333333333333,0,0,0,360,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16319,1440,0,9.333333333333334,0,0,0,60,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16325,1440,0,6.666666666666667,0,0,0,165,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16333,1440,0,9.333333333333334,0,0,0,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16336,1440,0,6.666666666666667,0,0,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16341,1440,0,6.666666666666667,0,0,0,70,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16342,1440,0,6.666666666666667,0,0,0,20,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16343,1440,0,6.666666666666667,0,0,0,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16344,1440,0,8.666666666666666,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16351,1440,0,9.333333333333334,0,0,0,15,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16361,1440,0,8.666666666666666,0,1,0,532,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16391,15840,0,2.3333333333333335,0,0,0,1448,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16392,36000,0,0,0,0,0,360,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16394,36000,960,0,0,0,0,927,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16400,2880,960,7.0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
